DATE_TIME,DC_POWER,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,testMAE_DC,max_trainMAE_DC,anomaly
2020-06-08 17:45:00,220.6,31.91214934482759,33.78610644827585,0.14433234689655172,0.0330831162123309,0.4,False
2020-06-08 18:00:00,156.7266666666667,31.759466600000003,32.757250966666675,0.10463664246666668,0.02348824468225899,0.4,False
2020-06-08 18:15:00,83.59333333333333,31.1259359,31.292101066666664,0.05599514326666668,0.030850178775787475,0.4,False
2020-06-08 18:30:00,36.74285714285714,30.524777137931036,29.99747965517241,0.024259650620689664,0.024502180816275636,0.4,False
2020-06-08 18:45:00,5.753333333333333,30.0615133,29.054799466666665,0.004404447941666665,0.0025717745525072307,0.4,False
2020-06-08 19:00:00,0.0,29.655471137931038,28.32024624137931,0.00010189896655172416,0.001462264102883637,0.4,False
2020-06-08 19:15:00,0.0,29.30558463333333,27.75169473333333,0.0,0.0013745516771450639,0.4,False
2020-06-08 19:30:00,0.0,29.090157517241387,27.33958275862069,0.0,0.001309894840233028,0.4,False
2020-06-08 19:45:00,0.0,28.871324533333336,27.22231246666667,0.0,0.0012538243317976594,0.4,False
2020-06-08 20:00:00,0.0,28.65000541379311,27.089618517241373,0.0,0.001197793404571712,0.4,False
2020-06-08 20:15:00,0.0,28.3504803,26.73160810000001,0.0,0.0011736396700143814,0.4,False
2020-06-08 20:30:00,0.0,27.972775137931038,26.254155620689655,0.0,0.0012362422421574593,0.4,False
2020-06-08 20:45:00,0.0,27.66184373333333,25.77665606666667,0.0,0.0012902008602395654,0.4,False
2020-06-08 21:00:00,0.0,27.4776408,25.61195566666667,0.0,0.0013110572472214699,0.4,False
2020-06-08 21:15:00,0.0,27.332574206896552,25.489046310344825,0.0,0.0013268268667161465,0.4,False
2020-06-08 21:30:00,0.0,27.09892366666667,25.3664722,0.0,0.0013502389192581177,0.4,False
2020-06-08 21:45:00,0.0,26.943985137931037,25.33045903448276,0.0,0.0013722548028454185,0.4,False
2020-06-08 22:00:00,0.0,26.792292433333333,25.27867296666667,0.0,0.0013877616729587317,0.4,False
2020-06-08 22:15:00,0.0,26.628344666666663,25.231978266666665,0.0,0.0014016166096553206,0.4,False
2020-06-08 22:30:00,0.0,26.37571865517241,24.8988825862069,0.0,0.0014168915804475546,0.4,False
2020-06-08 22:45:00,0.0,26.1349161,24.625021466666666,0.0,0.0014287260128185153,0.4,False
2020-06-08 23:00:00,0.0,25.8920394137931,24.418501206896558,0.0,0.0014280142495408654,0.4,False
2020-06-08 23:15:00,0.0,25.684399199999994,24.09458933333333,0.0,0.0014244681224226952,0.4,False
2020-06-08 23:30:00,0.0,25.54389433333333,24.06281656666667,0.0,0.0014228119980543852,0.4,False
2020-06-08 23:45:00,0.0,25.251448,23.655589206896554,0.0,0.0013946301769465208,0.4,False
2020-06-09 00:00:00,0.0,25.08985096666667,23.415273100000004,0.0,0.0013773823156952858,0.4,False
2020-06-09 00:15:00,0.0,24.916419517241387,23.182842482758627,0.0,0.001343396957963705,0.4,False
2020-06-09 00:30:00,0.0,24.668885166666666,22.861545800000005,0.0,0.0013237411621958017,0.4,False
2020-06-09 00:45:00,0.0,24.471558793103448,22.49364603448276,0.0,0.0013195425271987915,0.4,False
2020-06-09 01:00:00,0.0,24.273839433333336,22.1972332,0.0,0.0013155133929103613,0.4,False
2020-06-09 01:15:00,0.0,24.257015,22.223686866666664,0.0,0.0013153014006093144,0.4,False
2020-06-09 01:30:00,0.0,24.24133093103448,22.276477793103446,0.0,0.0013151763705536723,0.4,False
